"i","j","pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
53,4,53,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/146d179519f47ea6f34f834393f7a264.svg","turk16",294,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,5,53,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/ac99083110d68cb09c6adbee136e3e19.svg","turk16",295,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,6,53,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/5bababc37c9e2893d473f9b0d2ef1171.svg","turk16",296,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,7,53,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/686fca43fea6d6b854f64c8368c0cfe5.svg","turk16",297,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,8,53,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/6608468bc8626a395b8e9070005c6388.svg","turk16",298,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,9,53,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/38b36f9bbb9db08d7921914f8921935c.svg","turk16",299,"set-53-k-5-sdline-0.45-sdgroup-0.30"
53,10,53,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.30","line-0.65530-cluster-0.89785","14, 11","Images/Lineups/svgs/3b445b62c05429079f0e79c423cc49d8.svg","turk16",2910,"set-53-k-5-sdline-0.45-sdgroup-0.30"
54,1,54,5,"turk16-plain","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/accc62aad0019555e7b12d0f25a1976b.svg","turk16",291,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,2,54,5,"turk16-color","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/6d887b359599a1acff4f5cb5159433e0.svg","turk16",292,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,3,54,5,"turk16-shape","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/56bdde1d3973b863d95fcb53cfa3e0a3.svg","turk16",293,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,4,54,5,"turk16-colorShape","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/e7aa612bb9ca30f59a12370d1ea4272a.svg","turk16",294,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,5,54,5,"turk16-colorEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/e9ac1bc3bc81d087abd462939f9f44e9.svg","turk16",295,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,6,54,5,"turk16-colorShapeEllipse","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/03c918b53b043d4516268ab31d5d22ce.svg","turk16",296,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,7,54,5,"turk16-trend","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/d8957eb7c8bda31f5df8eea3f64a62c2.svg","turk16",297,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,8,54,5,"turk16-trendError","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/a68947f6665a4279a9df5dac536f400a.svg","turk16",298,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,9,54,5,"turk16-colorTrend","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/e94da8ca06309df46e0019fefc28b361.svg","turk16",299,"set-54-k-5-sdline-0.45-sdgroup-0.30"
54,10,54,5,"turk16-colorEllipseTrendError","k-5-sdline-0.45-sdgroup-0.30","line-0.65522-cluster-0.91495","8, 13","Images/Lineups/svgs/2c3006303975936a99ecc23e4ce789a9.svg","turk16",2910,"set-54-k-5-sdline-0.45-sdgroup-0.30"
