"ip_address","nick_name","start_time","end_time","pic_id","response_no","conf_level","choice_reason","description"
401,412,"2015-02-19 18:41:51","2015-02-19 18:41:57",137,"19",5,"_groups of points","turk16"
398,409,"2015-02-19 18:41:46","2015-02-19 18:41:59",31,"9",5,"_Most Grouped","turk16"
408,419,"2015-02-19 18:41:08","2015-02-19 18:42:00",172,"5",5,"_segmented into groups","turk16"
383,392,"2015-02-19 18:41:12","2015-02-19 18:42:04",260,"19",4,"_fewest larger shapes","turk16"
298,405,"2015-02-19 18:41:56","2015-02-19 18:42:05",365,"12",4,"_Most linear ","turk16"
334,341,"2015-02-19 18:41:48","2015-02-19 18:42:06",90,"1",4,"_most distinct clumps","turk16"
399,410,"2015-02-19 18:41:17","2015-02-19 18:42:06",472,"12",4,"_most cohesively gathered together","turk16"
409,420,"2015-02-19 18:41:05","2015-02-19 18:42:06",314,"18",5,"_Clustered in groups","turk16"
400,411,"2015-02-19 18:41:33","2015-02-19 18:42:07",266,"2",4,"_Most separated, concentrated circles","turk16"
388,398,"2015-02-19 18:40:41","2015-02-19 18:42:08",110,"13",3,"_the most seperated","turk16"
401,412,"2015-02-19 18:41:59","2015-02-19 18:42:15",154,"4",5,"_groups of points","turk16"
397,408,"2015-02-19 18:41:56","2015-02-19 18:42:18",178,"5",5,"_more grouped","turk16"
402,413,"2015-02-19 18:41:52","2015-02-19 18:42:18",39,"9",5,"_Group of points","turk16"
398,409,"2015-02-19 18:42:01","2015-02-19 18:42:19",79,"15",4,"_Grouped Clusters","turk16"
410,421,"2015-02-19 18:41:49","2015-02-19 18:42:20",186,"2",4,"_Very strong linear trend","turk16"
298,405,"2015-02-19 18:42:06","2015-02-19 18:42:21",441,"5",4,"_Not in any pattern, just a cluster ","turk16"
405,416,"2015-02-19 18:41:56","2015-02-19 18:42:23",509,"6",5,"_2 colors on one side","turk16"
401,412,"2015-02-19 18:42:16","2015-02-19 18:42:28",182,"1",5,"_groups of points","turk16"
400,411,"2015-02-19 18:42:14","2015-02-19 18:42:30",74,"15",4,"_Most concentrated","turk16"
406,417,"2015-02-19 18:42:02","2015-02-19 18:42:31",293,"12",5,"_Point structure","turk16"
391,401,"2015-02-19 18:41:39","2015-02-19 18:42:33",446,"8",5,"_not much red shapes and no circle around the red group","turk16"
407,418,"2015-02-19 18:42:15","2015-02-19 18:42:33",52,"14",5,"_separate color groups","turk16"
398,409,"2015-02-19 18:42:20","2015-02-19 18:42:38",528,"5",4,"_Most within standard deviation","turk16"
388,398,"2015-02-19 18:42:09","2015-02-19 18:42:39",218,"11",4,"_more linear and close together to the line than the others","turk16"
411,422,"2015-02-19 18:42:15","2015-02-19 18:42:39",503,"6",4,"_3 distinct groups of 3 distinct objects","turk16"
404,415,"2015-02-19 18:41:51","2015-02-19 18:42:44",529,"11",4,"_Brown points are totally off line","turk16"
395,406,"2015-02-19 18:41:47","2015-02-19 18:42:49",15,"4",4,"_No green cluster","turk16"
398,409,"2015-02-19 18:42:39","2015-02-19 18:42:50",484,"4",4,"_Most grouped Clusteres","turk16"
402,413,"2015-02-19 18:42:23","2015-02-19 18:42:52",358,"11",5,"_Strongest linearity","turk16"
407,418,"2015-02-19 18:42:35","2015-02-19 18:42:58",499,"1",4,"_spread out color groups","turk16"
400,411,"2015-02-19 18:42:37","2015-02-19 18:43:00",275,"7",4,"_Most linear","turk16"
389,399,"2015-02-19 18:41:54","2015-02-19 18:43:02",283,"14",1,"_Not as linear","turk16"
410,421,"2015-02-19 18:42:42","2015-02-19 18:43:04",399,"19",5,"_Strong Linear trend","turk16"
404,415,"2015-02-19 18:42:45","2015-02-19 18:43:04",335,"6",5,"_Points neatly grouped","turk16"
405,416,"2015-02-19 18:42:25","2015-02-19 18:43:05",27,"4",5,"_3 distinct groups","turk16"
406,417,"2015-02-19 18:42:35","2015-02-19 18:43:05",35,"9",5,"_All structure are apart ","turk16"
409,420,"2015-02-19 18:42:34","2015-02-19 18:43:07",129,"16",5,"_only one group above the line","turk16"
398,409,"2015-02-19 18:42:52","2015-02-19 18:43:07",103,"13",4,"_Most Grouped","turk16"
412,423,"2015-02-19 18:42:40","2015-02-19 18:43:07",12,"9",4,"_None are connected.","turk16"
395,406,"2015-02-19 18:42:50","2015-02-19 18:43:08",489,"4",5,"_less linear","turk16"
401,412,"2015-02-19 18:42:30","2015-02-19 18:43:13",219,"11",5,"_Linear and least scatter","turk16"
399,410,"2015-02-19 18:42:08","2015-02-19 18:43:15",348,"20",5,"_almost all circles are within the lines","turk16"
408,419,"2015-02-19 18:42:13","2015-02-19 18:43:20",259,"5",5,"_hardly any touching line","turk16"
391,401,"2015-02-19 18:42:35","2015-02-19 18:43:20",75,"3",5,"_yellow is not grouped together and spread out sparsely","turk16"
410,421,"2015-02-19 18:43:05","2015-02-19 18:43:22",7,"20",5,"_Strongest linear trend","turk16"
401,412,"2015-02-19 18:43:14","2015-02-19 18:43:22",93,"1",5,"_groups of points","turk16"
374,383,"2015-02-19 18:40:54","2015-02-19 18:43:23",36,"20",4,"_most extreme outlier (divergent from linearity)","turk16"
407,418,"2015-02-19 18:42:59","2015-02-19 18:43:26",174,"5",3,"_colors grouped but spread out","turk16"
402,413,"2015-02-19 18:42:57","2015-02-19 18:43:28",490,"17",5,"_Strongest linearity","turk16"
412,423,"2015-02-19 18:43:09","2015-02-19 18:43:29",137,"19",4,"_None are connected.","turk16"
406,417,"2015-02-19 18:43:08","2015-02-19 18:43:30",314,"18",5,"_All points are aprt of each other","turk16"
411,422,"2015-02-19 18:42:57","2015-02-19 18:43:31",5,"16",5,"_Only two groups, no yellow","turk16"
388,398,"2015-02-19 18:42:41","2015-02-19 18:43:36",189,"1",3,"_seperated more evenly by color more than the others","turk16"
409,420,"2015-02-19 18:43:09","2015-02-19 18:43:38",170,"13",4,"_smallest representation","turk16"
399,410,"2015-02-19 18:43:16","2015-02-19 18:43:42",440,"9",5,"_all colored circles are within lines","turk16"
389,399,"2015-02-19 18:43:05","2015-02-19 18:43:44",205,"20",2,"_Group of points","turk16"
405,416,"2015-02-19 18:43:08","2015-02-19 18:43:48",44,"12",5,"_5 distinctly separate groups","turk16"
412,423,"2015-02-19 18:43:31","2015-02-19 18:43:51",56,"1",4,"_Linear line.","turk16"
413,424,"2015-02-19 18:42:47","2015-02-19 18:43:51",405,"13",5,"_Two distinct clusters","turk16"
400,411,"2015-02-19 18:43:07","2015-02-19 18:43:53",390,"1",3,"_No green concentration","turk16"
404,415,"2015-02-19 18:43:10","2015-02-19 18:43:55",110,"19",4,"_Points relatively scattered","turk16"
402,413,"2015-02-19 18:43:31","2015-02-19 18:43:58",323,"18",5,"_Group of points","turk16"
410,421,"2015-02-19 18:43:23","2015-02-19 18:44:03",461,"7",5,"_Strongest linear trend","turk16"
406,417,"2015-02-19 18:43:34","2015-02-19 18:44:05",160,"12",5,"_Most organized","turk16"
408,419,"2015-02-19 18:43:21","2015-02-19 18:44:07",354,"1",3,"_hardly any green","turk16"
409,420,"2015-02-19 18:43:40","2015-02-19 18:44:08",86,"15",5,"_no red loop","turk16"
414,425,"2015-02-19 18:40:30","2015-02-19 18:44:16",465,"5",4,"_Data groupings intersect the least by far","turk16"
400,411,"2015-02-19 18:43:59","2015-02-19 18:44:17",102,"13",4,"_Colors most concentrated","turk16"
388,398,"2015-02-19 18:43:38","2015-02-19 18:44:21",156,"4",4,"_have the most distance from each other","turk16"
411,422,"2015-02-19 18:43:34","2015-02-19 18:44:21",286,"14",3,"_No overlap at all","turk16"
404,415,"2015-02-19 18:43:57","2015-02-19 18:44:22",207,"20",5,"_Points grouped and least linear","turk16"
402,413,"2015-02-19 18:44:01","2015-02-19 18:44:22",534,"13",5,"_Group of points","turk16"
415,426,"2015-02-19 18:43:44","2015-02-19 18:44:23",60,"14",4,"_clusters of data","turk16"
397,408,"2015-02-19 18:42:49","2015-02-19 18:44:24",40,"9",5,"_grouped and lines are more horizontal","turk16"
409,420,"2015-02-19 18:44:10","2015-02-19 18:44:27",221,"1",5,"_Clustered in groups","turk16"
407,418,"2015-02-19 18:43:30","2015-02-19 18:44:27",6,"12",2,"_no red","turk16"
399,410,"2015-02-19 18:43:51","2015-02-19 18:44:33",395,"19",5,"_dots are more uniformally together","turk16"
410,421,"2015-02-19 18:44:04","2015-02-19 18:44:35",148,"17",5,"_Strongest linear trend","turk16"
404,415,"2015-02-19 18:44:24","2015-02-19 18:44:36",331,"6",5,"_Points grouped and least linear","turk16"
374,383,"2015-02-19 18:43:30","2015-02-19 18:44:43",447,"2",4,"_least outliers","turk16"
409,420,"2015-02-19 18:44:28","2015-02-19 18:44:44",503,"6",5,"_Clustered in groups","turk16"
406,417,"2015-02-19 18:44:07","2015-02-19 18:44:48",246,"14",5,"_All of them are apart","turk16"
405,416,"2015-02-19 18:43:52","2015-02-19 18:44:49",180,"5",4,"_all similar size","turk16"
411,422,"2015-02-19 18:44:24","2015-02-19 18:44:50",137,"19",3,"_3 distinct groups, line almost horizontal","turk16"
415,426,"2015-02-19 18:44:36","2015-02-19 18:44:51",214,"11",4,"_tightest cluster","turk16"
407,418,"2015-02-19 18:44:29","2015-02-19 18:44:59",338,"6",2,"_grouped together inside lines","turk16"
410,421,"2015-02-19 18:44:36","2015-02-19 18:45:04",153,"4",4,"_Weakest linear trend","turk16"
402,413,"2015-02-19 18:44:26","2015-02-19 18:45:06",217,"11",5,"_Strongest linearity","turk16"
393,403,"2015-02-19 18:41:44","2015-02-19 18:45:06",272,"13",3,"_Points more spread out","turk16"
416,427,"2015-02-19 18:44:31","2015-02-19 18:45:08",256,"1",5,"_All three circles are touching","turk16"
403,414,"2015-02-19 18:44:59","2015-02-19 18:45:09",238,"2",5,"_more linear","turk16"
400,411,"2015-02-19 18:44:24","2015-02-19 18:45:10",507,"11",2,"_Most linear","turk16"
404,415,"2015-02-19 18:44:37","2015-02-19 18:45:11",46,"12",5,"_Points tightly grouped and separated ","turk16"
407,418,"2015-02-19 18:45:01","2015-02-19 18:45:14",251,"5",4,"_separate groups","turk16"
409,420,"2015-02-19 18:44:46","2015-02-19 18:45:15",285,"7",5,"_has a perfect pink circle","turk16"
391,401,"2015-02-19 18:43:24","2015-02-19 18:45:19",271,"13",2,"_dots are not linear","turk16"
395,406,"2015-02-19 18:43:09","2015-02-19 18:45:19",478,"16",2,"_less clustering","turk16"
414,425,"2015-02-19 18:44:28","2015-02-19 18:45:19",448,"7",4,"_linear trend lines furthest apart, poor groupings","turk16"
397,408,"2015-02-19 18:44:26","2015-02-19 18:45:26",114,"1",5,"_more grouped","turk16"
403,414,"2015-02-19 18:45:10","2015-02-19 18:45:26",385,"19",5,"_more linear","turk16"
412,423,"2015-02-19 18:44:15","2015-02-19 18:45:32",490,"4",3,"_They are the most separated.","turk16"
408,419,"2015-02-19 18:44:09","2015-02-19 18:45:34",410,"1",4,"_very little green","turk16"
413,424,"2015-02-19 18:44:16","2015-02-19 18:45:34",88,"11",5,"_Two distinct clusters","turk16"
411,422,"2015-02-19 18:44:52","2015-02-19 18:45:35",84,"11",3,"_3 distinct groups, least spread out","turk16"
400,411,"2015-02-19 18:45:18","2015-02-19 18:45:38",443,"7",4,"_Shapes most separate","turk16"
407,418,"2015-02-19 18:45:15","2015-02-19 18:45:40",50,"13",3,"_different sizes and spread out","turk16"
410,421,"2015-02-19 18:45:06","2015-02-19 18:45:41",90,"2",5,"_Strongest linear trend","turk16"
409,420,"2015-02-19 18:45:17","2015-02-19 18:45:41",538,"13",0,"_has two distinct clusters above the line","turk16"
388,398,"2015-02-19 18:44:24","2015-02-19 18:45:41",343,"8,6",3,"_more linear and close together.  ","turk16"
395,406,"2015-02-19 18:45:21","2015-02-19 18:45:43",127,"16",5,"_less linear","turk16"
399,410,"2015-02-19 18:45:17","2015-02-19 18:45:43",487,"17",4,"_more balanced on line","turk16"
404,415,"2015-02-19 18:45:13","2015-02-19 18:45:44",453,"19",4,"_Points grouped and least linear","turk16"
402,413,"2015-02-19 18:45:11","2015-02-19 18:45:44",315,"14",5,"_Strongest linearity","turk16"
409,420,"2015-02-19 18:45:44","2015-02-19 18:45:52",132,"19",5,"_Clustered in groups","turk16"
407,418,"2015-02-19 18:45:42","2015-02-19 18:45:54",473,"5",4,"_separate groups","turk16"
405,416,"2015-02-19 18:44:52","2015-02-19 18:45:55",525,"11",3,"_3no overlap","turk16"
412,423,"2015-02-19 18:45:35","2015-02-19 18:45:57",115,"1",4,"_The points are the most scattered.","turk16"
400,411,"2015-02-19 18:45:41","2015-02-19 18:45:57",328,"18",4,"_Three separate pods of dots","turk16"
406,417,"2015-02-19 18:44:50","2015-02-19 18:45:58",507,"14",4,"_Less organized","turk16"
403,414,"2015-02-19 18:45:28","2015-02-19 18:46:00",514,"2",4,"_groups are more spread out ","turk16"
404,415,"2015-02-19 18:45:45","2015-02-19 18:46:00",124,"16",5,"_Points amassed in three specific local areas","turk16"
417,428,"2015-02-19 18:45:06","2015-02-19 18:46:06",433,"16",4,"_grouping","turk16"
393,403,"2015-02-19 18:45:08","2015-02-19 18:46:07",357,"15",3,"_Points less gathered around central line","turk16"
399,410,"2015-02-19 18:45:45","2015-02-19 18:46:08",129,"16",5,"_colors are separated","turk16"
414,425,"2015-02-19 18:45:21","2015-02-19 18:46:09",271,"10",3,"_Data points lack logical grouping, most spread out","turk16"
374,383,"2015-02-19 18:44:47","2015-02-19 18:46:16",268,"18",3,"_most uniform","turk16"
407,418,"2015-02-19 18:45:55","2015-02-19 18:46:16",145,"8",3,"_not touchging","turk16"
404,415,"2015-02-19 18:46:02","2015-02-19 18:46:17",308,"11",5,"_Points amassed in three specific local areas","turk16"
418,429,"2015-02-19 18:46:03","2015-02-19 18:46:21",382,"19",5,"_Most linear data sets","turk16"
410,421,"2015-02-19 18:45:43","2015-02-19 18:46:22",524,"15",5,"_Weakest linear trend","turk16"
408,419,"2015-02-19 18:45:36","2015-02-19 18:46:25",203,"20",4,"_lots of empty space through middle, cluster in top middle","turk16"
409,420,"2015-02-19 18:45:54","2015-02-19 18:46:26",397,"16",5,"_has the most points away from the line","turk16"
419,430,"2015-02-19 18:46:17","2015-02-19 18:46:27",429,"20",4,"_clear line","turk16"
399,410,"2015-02-19 18:46:10","2015-02-19 18:46:29",21,"14",5,"_most cohesive","turk16"
393,403,"2015-02-19 18:46:09","2015-02-19 18:46:30",120,"1",5,"_All areas smaller and more spread out","turk16"
395,406,"2015-02-19 18:45:44","2015-02-19 18:46:32",536,"13",5,"_green does not overlap","turk16"
416,427,"2015-02-19 18:45:21","2015-02-19 18:46:34",465,"5",5,"_Circles are more spread apart","turk16"
420,431,"2015-02-19 18:46:03","2015-02-19 18:46:39",213,"11",2,"_Most linear trend.","turk16"
405,416,"2015-02-19 18:46:00","2015-02-19 18:46:44",392,"19",4,"_closer together","turk16"
419,430,"2015-02-19 18:46:35","2015-02-19 18:46:44",318,"18",5,"_grouping","turk16"
411,422,"2015-02-19 18:45:39","2015-02-19 18:46:45",460,"4",2,"_closest together, straightest line","turk16"
391,401,"2015-02-19 18:45:22","2015-02-19 18:46:47",540,"13",5,"_the green cluster is very separated from the other groups","turk16"
410,421,"2015-02-19 18:46:24","2015-02-19 18:46:48",292,"18",5,"_Strongest linear trend","turk16"
412,423,"2015-02-19 18:45:59","2015-02-19 18:46:49",519,"1",3,"_The points are scattered all over.","turk16"
406,417,"2015-02-19 18:46:00","2015-02-19 18:46:49",451,"20",4,"_more open than the rest","turk16"
414,425,"2015-02-19 18:46:11","2015-02-19 18:46:52",70,"13",3,"_Tightest grouping within each set","turk16"
415,426,"2015-02-19 18:46:41","2015-02-19 18:46:54",371,"1",4,"_clusters of data","turk16"
403,414,"2015-02-19 18:46:01","2015-02-19 18:46:56",169,"9",4,"_line is less slanted","turk16"
399,410,"2015-02-19 18:46:34","2015-02-19 18:46:58",483,"17",4,"_most aligned","turk16"
418,429,"2015-02-19 18:46:33","2015-02-19 18:47:01",39,"9",5,"_Best fit line is more horizontal","turk16"
419,430,"2015-02-19 18:46:51","2015-02-19 18:47:03",501,"6",4,"_grouping","turk16"
408,419,"2015-02-19 18:46:27","2015-02-19 18:47:04",291,"12",5,"_two distinct clusters","turk16"
403,414,"2015-02-19 18:46:57","2015-02-19 18:47:07",117,"1",5,"_groups of points","turk16"
411,422,"2015-02-19 18:46:48","2015-02-19 18:47:10",112,"1",3,"_5 groups, similar are close together","turk16"
421,432,"2015-02-19 18:46:49","2015-02-19 18:47:16",126,"16",5,"_the shapes are all small ","turk16"
412,423,"2015-02-19 18:46:54","2015-02-19 18:47:18",251,"8",5,"_The points form the straightest, most cohesive line.","turk16"
410,421,"2015-02-19 18:46:52","2015-02-19 18:47:19",485,"15",5,"_Strongest linear trend","turk16"
415,426,"2015-02-19 18:46:55","2015-02-19 18:47:19",398,"7",3,"_data most spread out","turk16"
413,424,"2015-02-19 18:45:36","2015-02-19 18:47:20",530,"11",5,"_Linear arrangement of four groups with the fifth group almost completely an outlier","turk16"
422,433,"2015-02-19 18:46:12","2015-02-19 18:47:20",237,"3",5,"_Groupings are least linear","turk16"
416,427,"2015-02-19 18:46:36","2015-02-19 18:47:24",504,"6",5,"_Different colored plot points are not touching one another","turk16"
406,417,"2015-02-19 18:46:51","2015-02-19 18:47:27",109,"18",5,"_the most straight forward","turk16"
403,414,"2015-02-19 18:47:09","2015-02-19 18:47:28",320,"18",5,"_groups are more spread out ","turk16"
415,426,"2015-02-19 18:47:20","2015-02-19 18:47:29",312,"18",4,"_clusters of data","turk16"
419,430,"2015-02-19 18:47:08","2015-02-19 18:47:34",245,"5",4,"_same size groups","turk16"
423,434,"2015-02-19 18:46:54","2015-02-19 18:47:41",450,"2",3,"_strongest linear trend","turk16"
405,416,"2015-02-19 18:46:46","2015-02-19 18:47:41",341,"20",0,"_more spread, less overlap","turk16"
412,423,"2015-02-19 18:47:19","2015-02-19 18:47:41",214,"11",5,"_These form the straightest line.","turk16"
408,419,"2015-02-19 18:47:05","2015-02-19 18:47:42",427,"20",4,"_straight and close to line","turk16"
415,426,"2015-02-19 18:47:31","2015-02-19 18:47:42",506,"6",4,"_clusters of data","turk16"
420,431,"2015-02-19 18:47:26","2015-02-19 18:47:43",355,"1",3,"_Least linear.","turk16"
424,435,"2015-02-19 18:47:10","2015-02-19 18:47:44",485,"13",4,"_Scattered Outliers","turk16"
391,401,"2015-02-19 18:46:52","2015-02-19 18:47:45",143,"8",5,"_the shapes are grouped into 3 clusters","turk16"
425,436,"2015-02-19 18:47:28","2015-02-19 18:47:47",530,"16",4,"_they are not in a line at all","turk16"
406,417,"2015-02-19 18:47:29","2015-02-19 18:47:47",122,"16",5,"_Groups of points","turk16"
411,422,"2015-02-19 18:47:12","2015-02-19 18:47:52",521,"16",1,"_spread out","turk16"
415,426,"2015-02-19 18:47:44","2015-02-19 18:47:55",177,"5",4,"_clusters of data","turk16"
417,428,"2015-02-19 18:46:56","2015-02-19 18:47:57",320,"18",4,"_smallest groups, not overlapping","turk16"
418,429,"2015-02-19 18:47:03","2015-02-19 18:47:59",195,"11",3,"_Sharp Linear line of best fit","turk16"
414,425,"2015-02-19 18:46:54","2015-02-19 18:48:01",14,"17",3,"_Data points most scattered","turk16"
408,419,"2015-02-19 18:47:43","2015-02-19 18:48:04",6,"16",5,"_very little yellow","turk16"
419,430,"2015-02-19 18:47:39","2015-02-19 18:48:05",344,"14",4,"_separated groups","turk16"
403,414,"2015-02-19 18:47:57","2015-02-19 18:48:05",202,"20",5,"_groups are more spread out ","turk16"
413,424,"2015-02-19 18:47:23","2015-02-19 18:48:07",496,"1",5,"_Compose of three very tight groupings","turk16"
425,436,"2015-02-19 18:47:55","2015-02-19 18:48:07",299,"12",4,"_it separated","turk16"
397,408,"2015-02-19 18:45:28","2015-02-19 18:48:09",452,"14,19",5,"_big gap in between","turk16"
421,432,"2015-02-19 18:47:35","2015-02-19 18:48:13",41,"12",4,"_more of a square pattern and not as spread out","turk16"
415,426,"2015-02-19 18:47:56","2015-02-19 18:48:13",263,"9",4,"_tightest cluster","turk16"
422,433,"2015-02-19 18:47:39","2015-02-19 18:48:16",343,"6",4,"_Most linear","turk16"
403,414,"2015-02-19 18:48:06","2015-02-19 18:48:17",341,"14",4,"_groups are more spread out ","turk16"
