dataset,pic_id,param_value,response.id,n.answers,response_no,conf_level,choice_reason,test_param,p_value,obs_plot,plottype,ntrials,trial.no,trial.num,trend.correct,cluster.correct,both.correct,neither.correct,first.trial,simpleoutcome,trial.time,k,sdline,sdgroup,gini.min,group.min,no.ellipse,max.range,one.correct,one.ellipse,label
23,228,k-3-sdline-0.45-sdgroup-0.30,4071,1,6,4,_density,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,9,9,1,0,0,0,FALSE,trend,25,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,227,k-3-sdline-0.45-sdgroup-0.30,5044,1,1,5,_line is more horizontal plots on either side,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,10,7,7,0,1,0,0,FALSE,cluster,41,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,221,k-3-sdline-0.45-sdgroup-0.30,10330,1,6,5,_linear,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,6,6,1,0,0,0,FALSE,trend,18,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,223,k-3-sdline-0.45-sdgroup-0.30,3154,1,6,5,_different pattern,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,6,6,1,0,0,0,FALSE,trend,28,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,223,k-3-sdline-0.45-sdgroup-0.30,11655,1,6,5,_Tight grouping of objects,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,4,4,1,0,0,0,FALSE,trend,50,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,222,k-3-sdline-0.45-sdgroup-0.30,2778,1,1,4,_Groups,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,3,3,0,1,0,0,FALSE,cluster,12,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,221,k-3-sdline-0.45-sdgroup-0.30,3948,1,1,5,_Clustered in groups,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,5,5,0,1,0,0,FALSE,cluster,17,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,3176,1,1,4,_most scattered,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,1,1,0,1,0,0,TRUE,cluster,48,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,10619,3,"1,6,16",4,"_grouping, thick line, spreading all different than others",turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,6,6,1,1,1,0,FALSE,both,126,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,5670,1,6,4,_most linear,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,6,6,1,0,0,0,FALSE,trend,19,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,1258,1,,5,_strong lineup.,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,8,8,0,0,0,1,FALSE,neither,36,5,0.25,0.25,0.863555556,1,3,33,0,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,9922,1,1,3,_dots are groups,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,7,7,0,1,0,0,FALSE,cluster,49,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,223,k-3-sdline-0.45-sdgroup-0.30,506,1,6,5,_align stright line,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,11,10,10,1,0,0,0,FALSE,trend,49,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,227,k-3-sdline-0.45-sdgroup-0.30,2790,1,1,5,_Grouping/slope,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,11,6,6,0,1,0,0,FALSE,cluster,21,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,221,k-3-sdline-0.45-sdgroup-0.30,10965,1,6,4,_Most linear,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,9,9,1,0,0,0,FALSE,trend,25,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,223,k-3-sdline-0.45-sdgroup-0.30,13032,1,6,5,_linear plot,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,10,10,1,0,0,0,FALSE,trend,20,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,222,k-3-sdline-0.45-sdgroup-0.30,8716,1,6,5,_dense trajectory,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,10,10,1,0,0,0,FALSE,trend,25,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,228,k-3-sdline-0.45-sdgroup-0.30,2481,1,6,4,_most linear,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,2,2,1,0,0,0,FALSE,trend,16,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,224,k-3-sdline-0.45-sdgroup-0.30,2236,1,1,3,_Clusters are most spread apart,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,6,6,0,1,0,0,FALSE,cluster,35,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,222,k-3-sdline-0.45-sdgroup-0.30,13178,1,6,4,_strong linear trend,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,2,2,1,0,0,0,FALSE,trend,9,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,222,k-3-sdline-0.45-sdgroup-0.30,8522,1,1,3,_uneven,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,12,4,4,0,1,0,0,FALSE,cluster,27,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,228,k-3-sdline-0.45-sdgroup-0.30,5594,1,6,4,_most linear,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,1,1,1,0,0,0,TRUE,trend,17,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,228,k-3-sdline-0.45-sdgroup-0.30,4349,1,6,5,_all together straight,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,8,8,1,0,0,0,FALSE,trend,37,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,221,k-3-sdline-0.45-sdgroup-0.30,201,1,1,5,_spaces between grouping,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,5,5,0,1,0,0,FALSE,cluster,46,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,9449,1,6,3,_lines,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,3,3,1,0,0,0,FALSE,trend,54,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,223,k-3-sdline-0.45-sdgroup-0.30,7063,1,1,4,_Least alignment,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,4,4,0,1,0,0,FALSE,cluster,14,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,221,k-3-sdline-0.45-sdgroup-0.30,7504,1,6,5,_Points are concentrated more linearly,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,9,9,1,0,0,0,FALSE,trend,65,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,223,k-3-sdline-0.45-sdgroup-0.30,4962,1,9,3,_not linear,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,13,7,7,0,0,0,1,FALSE,neither,19,5,0.25,0.25,0.863555556,1,3,33,0,FALSE,Shape
23,221,k-3-sdline-0.45-sdgroup-0.30,6867,1,6,5,_Strong linear correlation,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,9,9,1,0,0,0,FALSE,trend,20,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,221,k-3-sdline-0.45-sdgroup-0.30,12606,1,6,5,_strong linear progression,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,5,5,1,0,0,0,FALSE,trend,11,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,226,k-3-sdline-0.45-sdgroup-0.30,8021,1,1,4,_not as tight,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,12,9,9,0,1,0,0,FALSE,cluster,43,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,228,k-3-sdline-0.45-sdgroup-0.30,775,1,6,3,_narrow lines,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,11,3,3,1,0,0,0,FALSE,trend,68,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,226,k-3-sdline-0.45-sdgroup-0.30,5110,1,1,4,_groups of plots,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,8,8,0,1,0,0,FALSE,cluster,51,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,5615,1,6,5,_very good linear correlation,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,5,5,1,0,0,0,FALSE,trend,29,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,222,k-3-sdline-0.45-sdgroup-0.30,2505,1,1,4,_separate islands,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,2,2,0,1,0,0,FALSE,cluster,35,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,222,k-3-sdline-0.45-sdgroup-0.30,13051,1,6,3,_Color clusters are together.,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,5,5,1,0,0,0,FALSE,trend,41,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,223,k-3-sdline-0.45-sdgroup-0.30,9179,1,6,4,_Most linear plot,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,5,5,1,0,0,0,FALSE,trend,23,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,223,k-3-sdline-0.45-sdgroup-0.30,9840,1,1,4,_seperate groups of points,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,11,3,3,0,1,0,0,FALSE,cluster,59,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,226,k-3-sdline-0.45-sdgroup-0.30,9506,2,"12,11",2,_ovals veering from linear trend,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,7,7,0,0,0,1,FALSE,neither,41,5,0.25,0.25,0.863555556,1,3,33,0,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,4964,1,16,3,_larger,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,11,8,8,0,0,0,1,FALSE,neither,17,5,0.25,0.25,0.863555556,1,3,33,0,FALSE,Color + Shape + Ellipse
23,223,k-3-sdline-0.45-sdgroup-0.30,3677,1,6,3,"_strong, clear correlation",turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,2,2,1,0,0,0,FALSE,trend,70,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,226,k-3-sdline-0.45-sdgroup-0.30,8803,1,6,5,_strongest linear trend,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,2,2,1,0,0,0,FALSE,trend,19,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,3348,1,6,5,_Strongest linear trend,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,12,5,5,1,0,0,0,FALSE,trend,34,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,223,k-3-sdline-0.45-sdgroup-0.30,7938,1,1,4,_outliers,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,3,3,0,1,0,0,FALSE,cluster,12,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,222,k-3-sdline-0.45-sdgroup-0.30,11255,1,1,5,_grouping of colored dots is tighter,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,1,1,0,1,0,0,TRUE,cluster,48,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,223,k-3-sdline-0.45-sdgroup-0.30,5382,1,6,4,_most linear,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,4,4,1,0,0,0,FALSE,trend,36,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,223,k-3-sdline-0.45-sdgroup-0.30,8481,1,6,5,_Least deviation,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,12,2,2,1,0,0,0,FALSE,trend,38,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,226,k-3-sdline-0.45-sdgroup-0.30,7730,1,6,4,_More linear,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,5,5,1,0,0,0,FALSE,trend,20,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,11030,1,6,4,_,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,7,7,1,0,0,0,FALSE,trend,12,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,228,k-3-sdline-0.45-sdgroup-0.30,9285,1,6,4,_Design is not similar,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,10,10,1,0,0,0,FALSE,trend,31,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,221,k-3-sdline-0.45-sdgroup-0.30,8290,1,1,4,_Least linear,turk16-plain,line-0.62110-cluster-0.89470,"6, 1",plain,10,2,2,0,1,0,0,FALSE,cluster,13,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Plain
23,228,k-3-sdline-0.45-sdgroup-0.30,12882,1,6,4,_really close together,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,9,9,1,0,0,0,FALSE,trend,16,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,228,k-3-sdline-0.45-sdgroup-0.30,12809,1,1,5,_scattered,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,8,8,0,1,0,0,FALSE,cluster,23,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,228,k-3-sdline-0.45-sdgroup-0.30,13435,1,1,3,_group of dots,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,1,1,0,1,0,0,TRUE,cluster,15,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,223,k-3-sdline-0.45-sdgroup-0.30,828,1,6,5,_Strongest linear trend,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,11,10,10,1,0,0,0,FALSE,trend,8,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,224,k-3-sdline-0.45-sdgroup-0.30,9121,1,1,2,_mixed up more,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,2,2,0,1,0,0,FALSE,cluster,38,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,224,k-3-sdline-0.45-sdgroup-0.30,12132,1,1,5,_NONE OF THE COLOURS WERE INTERSECTED,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,1,1,0,1,0,0,TRUE,cluster,48,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,230,k-3-sdline-0.45-sdgroup-0.30,675,1,1,3,_Least correlated. ,turk16-colorEllipseTrendError,line-0.62110-cluster-0.89470,"6, 1",colorEllipseTrendError,10,3,3,0,1,0,0,FALSE,cluster,21,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Ellipse + Trend + Error
23,226,k-3-sdline-0.45-sdgroup-0.30,1503,1,1,2,_Not a strong linear progression,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,5,5,0,1,0,0,FALSE,cluster,43,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,229,k-3-sdline-0.45-sdgroup-0.30,3600,1,1,4,_the concentration of the dots and the angle,turk16-colorTrend,line-0.62110-cluster-0.89470,"6, 1",colorTrend,10,5,5,0,1,0,0,FALSE,cluster,14,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Trend
23,223,k-3-sdline-0.45-sdgroup-0.30,7267,1,1,5,_grouping of dark dots is unique,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,12,5,5,0,1,0,0,FALSE,cluster,20,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,223,k-3-sdline-0.45-sdgroup-0.30,5392,1,1,4,_the different shapes are more together than the others,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,2,2,0,1,0,0,FALSE,cluster,23,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,226,k-3-sdline-0.45-sdgroup-0.30,10578,2,"6,1",5,_Separated by color and most linear.  Can also say 1 is separated by color and most non linear.  ,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,8,8,1,1,1,0,FALSE,both,68,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,5880,1,6,5,_Strongest linear trend,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,5,5,1,0,0,0,FALSE,trend,18,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,222,k-3-sdline-0.45-sdgroup-0.30,9734,1,1,5,_Distinct clusters based on color.,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,2,2,0,1,0,0,FALSE,cluster,29,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,222,k-3-sdline-0.45-sdgroup-0.30,8114,1,6,5,_,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,2,2,1,0,0,0,FALSE,trend,30,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,222,k-3-sdline-0.45-sdgroup-0.30,1272,1,6,5,_Tightly linear,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,9,9,1,0,0,0,FALSE,trend,26,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,226,k-3-sdline-0.45-sdgroup-0.30,5659,1,1,5,_Most of the shapes are separated while the other graphs are clustered together. ,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,3,3,0,1,0,0,FALSE,cluster,47,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,228,k-3-sdline-0.45-sdgroup-0.30,5140,1,6,4,_most linear,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,8,8,1,0,0,0,FALSE,trend,14,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,228,k-3-sdline-0.45-sdgroup-0.30,8920,1,1,4,_the line direction is different its more horizontal as opposed to diagonal,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,2,2,0,1,0,0,FALSE,cluster,48,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,224,k-3-sdline-0.45-sdgroup-0.30,12088,1,1,5,_,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,9,9,0,1,0,0,FALSE,cluster,5,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,227,k-3-sdline-0.45-sdgroup-0.30,849,1,6,2,_most linear,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,10,9,9,1,0,0,0,FALSE,trend,14,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,227,k-3-sdline-0.45-sdgroup-0.30,10558,1,1,0,_DIFFERENT,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,10,5,5,0,1,0,0,FALSE,cluster,14,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,224,k-3-sdline-0.45-sdgroup-0.30,11339,1,1,4,_the different types of points are separated into their own clusters and not touching,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,2,2,0,1,0,0,FALSE,cluster,50,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,224,k-3-sdline-0.45-sdgroup-0.30,6130,1,1,4,_separate groups,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,5,5,0,1,0,0,FALSE,cluster,43,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,223,k-3-sdline-0.45-sdgroup-0.30,4142,1,1,3,_distinct groupings,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,5,5,0,1,0,0,FALSE,cluster,21,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,222,k-3-sdline-0.45-sdgroup-0.30,5714,1,1,4,_wider spaced apart,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,10,10,0,1,0,0,FALSE,cluster,21,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,226,k-3-sdline-0.45-sdgroup-0.30,4321,1,1,3,_far apart,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,12,7,7,0,1,0,0,FALSE,cluster,75,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,7222,1,6,4,_most linear,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,8,8,1,0,0,0,FALSE,trend,132,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,12595,1,1,4,_seperated,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,9,9,0,1,0,0,FALSE,cluster,31,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,222,k-3-sdline-0.45-sdgroup-0.30,9297,1,6,3,_Design is different from others,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,1,1,1,0,0,0,TRUE,trend,37,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,228,k-3-sdline-0.45-sdgroup-0.30,10248,1,6,5,_One straight line of layers,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,1,1,1,0,0,0,TRUE,trend,50,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,230,k-3-sdline-0.45-sdgroup-0.30,8676,1,1,5,_None of the patterns intersect,turk16-colorEllipseTrendError,line-0.62110-cluster-0.89470,"6, 1",colorEllipseTrendError,10,2,2,0,1,0,0,FALSE,cluster,31,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Ellipse + Trend + Error
23,222,k-3-sdline-0.45-sdgroup-0.30,1371,1,1,4,_Point groupings not spread along line like others.,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,7,7,0,1,0,0,FALSE,cluster,92,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,229,k-3-sdline-0.45-sdgroup-0.30,2797,1,1,4,_cells are farther from the rod,turk16-colorTrend,line-0.62110-cluster-0.89470,"6, 1",colorTrend,11,10,10,0,1,0,0,FALSE,cluster,27,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Trend
23,222,k-3-sdline-0.45-sdgroup-0.30,3762,1,1,3,_groups of points,turk16-color,line-0.62110-cluster-0.89470,"6, 1",color,10,5,5,0,1,0,0,FALSE,cluster,20,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color
23,227,k-3-sdline-0.45-sdgroup-0.30,8872,1,1,3,_Non-linear,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,11,10,10,0,1,0,0,FALSE,cluster,13,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,227,k-3-sdline-0.45-sdgroup-0.30,535,1,1,5,_Non-linear data spread,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,10,6,6,0,1,0,0,FALSE,cluster,19,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,226,k-3-sdline-0.45-sdgroup-0.30,1583,1,6,4,_most linear ,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,4,4,1,0,0,0,FALSE,trend,43,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,226,k-3-sdline-0.45-sdgroup-0.30,9691,1,6,4,_Perfect alignment,turk16-colorShapeEllipse,line-0.62110-cluster-0.89470,"6, 1",colorShapeEllipse,10,3,3,1,0,0,0,FALSE,trend,51,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape + Ellipse
23,223,k-3-sdline-0.45-sdgroup-0.30,3721,1,1,5,_most spread in area,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,4,4,0,1,0,0,FALSE,cluster,46,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,223,k-3-sdline-0.45-sdgroup-0.30,2573,1,6,5,_The dots are almost lined up.,turk16-shape,line-0.62110-cluster-0.89470,"6, 1",shape,10,1,1,1,0,0,0,TRUE,trend,22,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Shape
23,224,k-3-sdline-0.45-sdgroup-0.30,2413,1,6,3,_Stong Linear Correlation,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,2,2,1,0,0,0,FALSE,trend,40,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,224,k-3-sdline-0.45-sdgroup-0.30,6671,1,6,5,"_most linear, no branching",turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,8,8,1,0,0,0,FALSE,trend,57,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,228,k-3-sdline-0.45-sdgroup-0.30,2570,1,6,5,_very linear,turk16-trendError,line-0.62110-cluster-0.89470,"6, 1",trendError,10,6,6,1,0,0,0,FALSE,trend,22,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend + Error
23,224,k-3-sdline-0.45-sdgroup-0.30,6638,1,1,5,_far away,turk16-colorShape,line-0.62110-cluster-0.89470,"6, 1",colorShape,10,10,10,0,1,0,0,FALSE,cluster,48,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Shape
23,229,k-3-sdline-0.45-sdgroup-0.30,1131,1,1,4,_groups instead of trend,turk16-colorTrend,line-0.62110-cluster-0.89470,"6, 1",colorTrend,10,7,7,0,1,0,0,FALSE,cluster,17,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Trend
23,227,k-3-sdline-0.45-sdgroup-0.30,3713,1,1,4,_The most spread out.,turk16-trend,line-0.62110-cluster-0.89470,"6, 1",trend,10,8,8,0,1,0,0,FALSE,cluster,102,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Trend
23,229,k-3-sdline-0.45-sdgroup-0.30,3419,1,1,4,_More spread out and line is horizontal,turk16-colorTrend,line-0.62110-cluster-0.89470,"6, 1",colorTrend,10,9,9,0,1,0,0,FALSE,cluster,122,5,0.25,0.25,0.863555556,1,3,33,1,FALSE,Color + Trend
